"Severity","Time","Recovery time","Status","Host","Problem","Duration","Ack","Actions","Tags"
"High","2026-07-06 03:17:24 AM","2026-07-06 03:32:54 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m 30s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 10:32:24 PM","2026-07-05 10:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 08:32:24 PM","2026-07-05 09:02:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 06:47:24 PM","2026-07-05 07:02:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 06:17:24 PM","2026-07-05 06:32:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 04:32:24 PM","2026-07-05 04:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 03:32:24 PM","2026-07-05 03:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-07-05 03:06:30 PM","2026-07-05 03:16:30 PM","RESOLVED","ANU-APUA-MPLS01","Interface ae0(TO_NAM-APUA-MPLS01_ae0_22768.CN_BKBN_MPLS): Link down","10m","No","Actions (4)","alerttype: availability, alias: TO_NAM-APUA-MPLS01_ae0_22768.CN_BKBN_MPLS, city: antigua, class: network, component: interface, country: antigua, interface: ae0, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-07-05 03:06:30 PM","2026-07-05 03:16:30 PM","RESOLVED","ANU-APUA-MPLS01","Interface et-0/0/0(TO_NAM-APUA-MPLS01_et-0/0/0_22768.CN_BKBN_MPLS): Link down","10m","No","Actions (4)","alerttype: availability, alias: TO_NAM-APUA-MPLS01_et-0/0/0_22768.CN_BKBN_MPLS, city: antigua, class: network, component: interface, country: antigua, interface: et-0/0/0, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 12:17:24 PM","2026-07-05 12:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 11:47:24 AM","2026-07-05 12:02:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 11:02:24 AM","2026-07-05 11:32:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 06:47:24 AM","2026-07-05 07:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 05:17:24 AM","2026-07-05 05:32:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 03:47:24 AM","2026-07-05 04:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 02:47:54 AM","2026-07-05 03:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","14m 30s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-05 12:47:24 AM","2026-07-05 01:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-04 11:47:54 PM","2026-07-05 12:17:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","29m 30s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-04 07:17:24 PM","2026-07-04 07:32:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-04 05:47:25 PM","2026-07-04 06:02:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","14m 59s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-04 03:17:24 PM","2026-07-04 04:02:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-04 03:02:24 AM","2026-07-04 03:17:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-03 11:47:24 PM","2026-07-04 12:32:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","45m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-03 11:02:24 PM","2026-07-03 11:17:25 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m 1s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-03 05:17:24 PM","2026-07-03 05:32:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-03 04:17:24 PM","2026-07-03 04:32:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-03 11:32:24 AM","2026-07-03 11:47:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-03 10:17:24 AM","2026-07-03 10:32:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-03 08:32:24 AM","2026-07-03 08:47:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-03 07:32:24 AM","2026-07-03 07:47:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-03 03:47:24 AM","2026-07-03 04:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-03 01:47:24 AM","2026-07-03 02:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-02 10:32:24 PM","2026-07-02 11:02:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-02 02:17:24 PM","2026-07-02 02:32:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-07-02 01:56:26 PM","","PROBLEM","ANU-APUA-MPLS01","Interface et-0/0/10(TO_NAM-APUA-MPLS01_et-0/0/10_24291.CN_BKBN_MPLS): Zero bandwidth usage","14d 21h 35m","No","Actions (2)","alerttype: capacity, alias: TO_NAM-APUA-MPLS01_et-0/0/10_24291.CN_BKBN_MPLS, city: antigua, class: network, component: interface, country: antigua, interface: et-0/0/10, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-02 10:47:24 AM","2026-07-02 11:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-02 10:17:24 AM","2026-07-02 10:32:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-02 08:47:24 AM","2026-07-02 09:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-02 06:47:24 AM","2026-07-02 07:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-02 12:47:24 AM","2026-07-02 01:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-01 07:47:24 PM","2026-07-01 08:02:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-01 02:17:24 PM","2026-07-01 02:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-01 10:32:24 AM","2026-07-01 11:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-01 07:02:24 AM","2026-07-01 07:17:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-01 05:32:24 AM","2026-07-01 05:47:25 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m 1s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-07-01 12:02:24 AM","2026-07-01 12:17:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Unsuppressed, Actions (5)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-30 04:32:24 PM","2026-06-30 04:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-30 03:47:24 PM","2026-06-30 04:02:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-30 12:17:24 PM","2026-06-30 12:32:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-30 06:47:24 AM","2026-06-30 07:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-30 05:32:24 AM","2026-06-30 05:47:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Unsuppressed, Actions (5)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-30 03:02:24 AM","2026-06-30 03:17:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-30 01:32:24 AM","2026-06-30 01:47:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-29 11:02:24 PM","2026-06-29 11:17:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-29 10:17:24 PM","2026-06-29 10:32:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-29 06:32:24 PM","2026-06-29 06:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-29 03:17:24 PM","2026-06-29 03:32:25 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m 1s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-29 10:17:24 AM","2026-06-29 10:47:25 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","30m 1s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-29 05:47:24 AM","2026-06-29 06:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Unsuppressed, Actions (5)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-29 03:17:25 AM","2026-06-29 03:32:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","14m 59s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-29 01:17:24 AM","2026-06-29 01:32:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-29 12:47:24 AM","2026-06-29 01:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 10:02:24 PM","2026-06-28 10:17:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 09:17:24 PM","2026-06-28 09:32:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 07:47:24 PM","2026-06-28 08:02:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 06:47:24 PM","2026-06-28 07:17:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 05:32:24 PM","2026-06-28 05:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 04:17:24 PM","2026-06-28 04:32:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 02:32:24 PM","2026-06-28 02:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 02:02:24 PM","2026-06-28 02:17:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 01:17:24 PM","2026-06-28 01:32:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 12:17:24 PM","2026-06-28 12:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 07:47:24 AM","2026-06-28 08:02:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 04:47:24 AM","2026-06-28 05:17:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","30m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 02:32:24 AM","2026-06-28 02:47:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 01:02:24 AM","2026-06-28 01:17:25 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m 1s","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-28 12:17:24 AM","2026-06-28 12:32:24 AM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-27 09:32:24 PM","2026-06-27 09:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-27 09:02:24 PM","2026-06-27 09:17:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-27 05:32:24 PM","2026-06-27 05:47:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-27 03:47:24 PM","2026-06-27 04:02:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-27 01:02:24 PM","2026-06-27 01:17:24 PM","RESOLVED","ANU-APUA-MPLS01","Routing Engine 0: Temperature is above critical threshold: >60","15m","No","Actions (4)","alerttype: hardware, city: antigua, class: network, component: temperature, country: antigua, ip: 172.18.164.150, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
