"Severity","Time","Recovery time","Status","Host","Problem","Duration","Ack","Actions","Tags"
"Warning","2026-07-02 04:17:08 AM","2026-07-02 04:47:09 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","30m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-02 03:17:08 AM","2026-07-02 03:47:09 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","30m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-02 02:02:08 AM","2026-07-02 02:17:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-02 02:02:08 AM","2026-07-02 02:17:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-02 12:47:08 AM","2026-07-02 01:02:09 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","15m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-02 12:47:08 AM","2026-07-02 01:02:09 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-02 12:47:08 AM","2026-07-02 01:02:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-02 12:17:08 AM","2026-07-02 12:32:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-02 12:17:08 AM","2026-07-02 12:32:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-02 12:17:08 AM","2026-07-02 12:32:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 11:47:08 PM","2026-07-02 12:02:09 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 11:47:08 PM","2026-07-02 12:02:09 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 11:47:08 PM","2026-07-02 12:02:09 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","15m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 09:17:08 PM","2026-07-01 09:32:08 PM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 09:17:08 PM","2026-07-01 09:32:08 PM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 09:17:08 PM","2026-07-01 09:32:08 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-07-01 06:20:08 PM","2026-07-01 06:26:08 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 12:32:08 PM","2026-07-01 12:47:08 PM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 12:32:08 PM","2026-07-01 12:47:08 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 12:32:08 PM","2026-07-01 12:47:08 PM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 08:02:08 AM","2026-07-01 08:17:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 08:02:08 AM","2026-07-01 08:17:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 07:32:08 AM","2026-07-01 07:47:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 07:32:08 AM","2026-07-01 07:47:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-07-01 07:32:08 AM","2026-07-01 07:38:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 07:02:08 AM","2026-07-01 07:17:09 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","15m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 07:02:08 AM","2026-07-01 07:17:09 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-07-01 07:02:08 AM","2026-07-01 07:17:09 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-07-01 02:45:44 AM","2026-07-01 02:55:44 AM","RESOLVED","BHS-EMR-MPLS01","MPLS LSP BAH-EMR-MPLS01_to_DMA-ROS-MPLS01: Operational status is down  |  ( From {#MPLSLSP_FROM} to {#MPLSLSP_TO} )","10m","No","Actions (4)","alerttype: availability, class: network, component: mplslsp, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-30 11:45:45 PM","2026-07-01 12:05:45 AM","RESOLVED","BHS-EMR-MPLS01","Interface irb.1013(): Link down","20m","No","Actions (4)","alerttype: availability, alias, class: network, component: interface, country: bahamas, interface: irb.1013, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-30 11:45:45 PM","2026-07-01 12:05:45 AM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/1/0(TO-BAH-NAS-MPLS01-GE-1/1/0_9730.TR_BKBN_MPLS): Link down","20m","No","Actions (4)","alerttype: availability, alias: TO-BAH-NAS-MPLS01-GE-1/1/0_9730.TR_BKBN_MPLS, class: network, component: interface, country: bahamas, interface: ge-1/1/0, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-30 11:45:45 PM","2026-07-01 12:05:45 AM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/0/3(TO-BHS-GBA-EMR-PE01_15753.TR_NNI_XXX): Link down","20m","No","Actions (4)","alerttype: availability, alias: TO-BHS-GBA-EMR-PE01_15753.TR_NNI_XXX, class: network, component: interface, country: bahamas, interface: ge-1/0/3, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-30 10:15:45 PM","2026-06-30 10:35:45 PM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/0/0(TO-NOTA-MPLS-01-GE-0/1/0_9729.TR_BKBN_MPLS): Link down","20m","No","Actions (4)","alerttype: availability, alias: TO-NOTA-MPLS-01-GE-0/1/0_9729.TR_BKBN_MPLS, class: network, component: interface, country: bahamas, interface: ge-1/0/0, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-30 09:14:18 PM","2026-06-30 09:15:45 PM","RESOLVED","BHS-EMR-MPLS01","Interface irb.1013(): Link down","1m 27s","No","Actions (4)","alerttype: availability, alias, class: network, component: interface, country: bahamas, interface: irb.1013, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-30 09:14:18 PM","2026-06-30 09:15:45 PM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/0/3(TO-BHS-GBA-EMR-PE01_15753.TR_NNI_XXX): Link down","1m 27s","No","Actions (4)","alerttype: availability, alias: TO-BHS-GBA-EMR-PE01_15753.TR_NNI_XXX, class: network, component: interface, country: bahamas, interface: ge-1/0/3, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-30 09:14:18 PM","2026-07-01 09:45:45 AM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/1/7(TO-BHS-GBEMR-PE01-Te0/1_9776.TR_NNI_XXX): Link down","12h 31m 27s","Yes","Messages (1), Actions (5)","alerttype: availability, alias: TO-BHS-GBEMR-PE01-Te0/1_9776.TR_NNI_XXX, class: network, component: interface, country: bahamas, interface: ge-1/1/7, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-30 09:14:18 PM","2026-06-30 09:25:44 PM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/1/0(TO-BAH-NAS-MPLS01-GE-1/1/0_9730.TR_BKBN_MPLS): Link down","11m 26s","No","Actions (4)","alerttype: availability, alias: TO-BAH-NAS-MPLS01-GE-1/1/0_9730.TR_BKBN_MPLS, class: network, component: interface, country: bahamas, interface: ge-1/1/0, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-30 09:14:10 PM","2026-06-30 09:32:08 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","17m 58s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-30 09:14:10 PM","2026-06-30 09:20:08 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","5m 58s","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-30 09:14:10 PM","2026-06-30 09:20:08 PM","RESOLVED","BHS-EMR-MPLS01","Generic SNMP: BHS-EMR-MPLS01 has been restarted (uptime < 10m)","5m 58s","No","Actions (4)","alerttype: availability, class: network, component: system, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-30 08:40:56 PM","2026-06-30 09:13:56 PM","RESOLVED","BHS-EMR-MPLS01","Generic SNMP: No SNMP data collection","33m","No","Actions (4)","alerttype: availability, class: network, component: zabbixagent, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-06-30 08:36:08 PM","2026-06-30 09:13:08 PM","RESOLVED","BHS-EMR-MPLS01","ICMP: Unavailable by ICMP ping","37m","Yes","Messages (1), Actions (5)","alerttype: availability, class: network, component: icmp, country: bahamas, ip: 190.242.4.24, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-30 06:32:08 AM","2026-06-30 06:47:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-30 06:32:08 AM","2026-06-30 06:47:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-30 06:32:08 AM","2026-06-30 06:47:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-30 05:47:08 AM","2026-06-30 06:02:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-30 05:47:08 AM","2026-06-30 06:02:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-30 05:47:08 AM","2026-06-30 06:02:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"High","2026-06-29 11:56:08 PM","2026-06-29 11:57:08 PM","RESOLVED","BHS-EMR-MPLS01","ICMP: Unavailable by ICMP ping","1m","No","Actions (4)","alerttype: availability, class: network, component: icmp, country: bahamas, ip: 190.242.4.24, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-29 09:47:08 AM","2026-06-29 10:02:09 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-29 09:47:08 AM","2026-06-29 10:02:09 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","15m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-29 09:47:08 AM","2026-06-29 10:02:09 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m 1s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-29 05:02:08 AM","2026-06-29 05:17:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-29 05:02:08 AM","2026-06-29 05:17:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-29 05:02:08 AM","2026-06-29 05:17:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 09:02:08 AM","2026-06-25 09:32:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","30m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 09:02:08 AM","2026-06-25 09:32:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","30m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 09:02:08 AM","2026-06-25 09:32:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","30m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 08:17:08 AM","2026-06-25 08:47:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","30m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 08:17:08 AM","2026-06-25 08:32:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 07:17:08 AM","2026-06-25 07:47:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","30m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 07:17:08 AM","2026-06-25 07:47:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","30m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 06:32:08 AM","2026-06-25 07:02:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","30m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 05:32:08 AM","2026-06-25 06:02:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","30m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 05:32:08 AM","2026-06-25 06:02:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","30m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 04:32:09 AM","2026-06-25 05:02:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","29m 59s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 04:32:09 AM","2026-06-25 05:02:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","29m 59s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 04:32:09 AM","2026-06-25 05:02:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","29m 59s","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 03:47:08 AM","2026-06-25 04:17:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","30m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 03:47:08 AM","2026-06-25 04:17:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","30m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 03:02:08 AM","2026-06-25 03:17:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 02:17:08 AM","2026-06-25 02:32:08 AM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-25 02:17:08 AM","2026-06-25 02:32:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-24 10:44:08 AM","2026-06-24 10:47:08 AM","RESOLVED","BHS-EMR-MPLS01","Generic SNMP: BHS-EMR-MPLS01 has been restarted (uptime < 10m)","3m","No","Actions (4)","alerttype: availability, class: network, component: system, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"Average","2026-06-24 10:42:14 AM","2026-06-24 01:45:44 PM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/1/7(TO-BHS-GBEMR-PE01-Te0/1_9776.TR_NNI_XXX): Link down","3h 3m 30s","No","Actions (4)","alerttype: availability, alias: TO-BHS-GBEMR-PE01-Te0/1_9776.TR_NNI_XXX, class: network, component: interface, country: bahamas, interface: ge-1/1/7, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-24 10:41:53 AM","2026-06-24 10:44:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","2m 15s","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-24 10:37:56 AM","2026-06-24 10:41:56 AM","RESOLVED","BHS-EMR-MPLS01","Generic SNMP: No SNMP data collection","4m","No","Actions (4)","alerttype: availability, class: network, component: zabbixagent, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-06-24 10:34:08 AM","2026-06-24 10:42:08 AM","RESOLVED","BHS-EMR-MPLS01","ICMP: Unavailable by ICMP ping","8m","No","Actions (4)","alerttype: availability, class: network, component: icmp, country: bahamas, ip: 190.242.4.24, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
